Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2015-08-27,0.534926468804047,0.5494888814969036,0.531771273600673,0.5492461919784546,463764000,457376800,1.4,0.53,0.51,0.52,0.46,57.9,0.5 - 0.6 (91.6%),0.5 - 0.6 (62.1%),0.5 - 0.6 (50.9%),0.3 - 0.4 (31.7%)
2015-08-28,0.549246046161981,0.5550709981195107,0.5453627255683384,0.5516731142997742,320944000,462507000,-30.61,0.54,0.51,0.52,0.46,58.55,0.5 - 0.6 (90.1%),0.5 - 0.6 (62.1%),0.5 - 0.6 (51.2%),0.3 - 0.4 (31.6%)
2015-08-31,0.5490032428378245,0.5528865626260182,0.5434209814921445,0.5456053018569946,219352000,453618000,-51.64,0.54,0.51,0.52,0.46,56.23,0.5 - 0.6 (89.4%),0.5 - 0.6 (61.9%),0.5 - 0.6 (51.7%),0.3 - 0.4 (31.3%)
2015-09-01,0.529829464641416,0.5388096103474066,0.5193930665796724,0.5232763290405273,353408000,458283400,-22.88,0.54,0.51,0.52,0.46,48.6,0.5 - 0.6 (89.2%),0.5 - 0.6 (62.1%),0.5 - 0.6 (51.9%),0.4 - 0.5 (31.3%)
2015-09-02,0.5375960552288619,0.5392949970466018,0.5286159093925803,0.5390523076057434,344044000,463754200,-25.81,0.54,0.51,0.52,0.46,53.41,0.5 - 0.6 (89.1%),0.5 - 0.6 (62.2%),0.5 - 0.6 (52.1%),0.4 - 0.5 (31.3%)
2015-09-03,0.5470614652358184,0.549731279706499,0.5395375741499173,0.5405083894729614,262556000,444098200,-40.88,0.55,0.51,0.52,0.46,53.84,0.5 - 0.6 (89.1%),0.5 - 0.6 (62.1%),0.5 - 0.6 (52.4%),0.4 - 0.5 (31.2%)
2015-09-04,0.5312857050775435,0.5397804726434975,0.5276451317391845,0.5278878211975098,287972000,388234400,-25.83,0.55,0.51,0.52,0.46,49.58,0.5 - 0.6 (89.2%),0.5 - 0.6 (62.1%),0.5 - 0.6 (52.8%),0.4 - 0.5 (31.2%)
2015-09-08,0.5407513495150944,0.552644002306437,0.538567028411326,0.550459623336792,238448000,367041600,-35.04,0.54,0.51,0.52,0.46,56.25,0.5 - 0.6 (88.6%),0.5 - 0.6 (61.5%),0.5 - 0.6 (53.5%),0.4 - 0.5 (31.5%)
2015-09-09,0.5521583822270207,0.5567697697725853,0.5383240459927737,0.5395376086235046,289392000,359760800,-19.56,0.54,0.51,0.52,0.46,52.62,0.5 - 0.6 (88.7%),0.5 - 0.6 (61.0%),0.5 - 0.6 (54.0%),0.4 - 0.5 (31.5%)
2015-09-10,0.5363822674310224,0.5548279861284096,0.5339552007041514,0.5480321645736694,357076000,358412200,-0.37,0.54,0.51,0.52,0.46,55.05,0.5 - 0.6 (88.6%),0.5 - 0.6 (61.2%),0.5 - 0.6 (54.3%),0.4 - 0.5 (31.4%)
2015-09-11,0.5419647341417043,0.5533719463378471,0.5397803558916373,0.5497313737869263,301584000,359647200,-16.14,0.54,0.51,0.52,0.46,55.54,0.5 - 0.6 (88.4%),0.5 - 0.6 (61.1%),0.5 - 0.6 (54.6%),0.4 - 0.5 (31.4%)
2015-09-14,0.5524011558905898,0.5541000975401518,0.5477897097755731,0.5507022142410278,192460000,358537600,-46.32,0.54,0.51,0.52,0.46,55.84,0.5 - 0.6 (87.2%),0.5 - 0.6 (60.9%),0.5 - 0.6 (55.2%),0.4 - 0.5 (31.5%)
2015-09-15,0.5509448968765203,0.559682352299479,0.5492459552478699,0.556769847869873,327976000,361242400,-9.21,0.54,0.51,0.52,0.46,57.74,0.5 - 0.6 (오류),0.5 - 0.6 (61.0%),0.5 - 0.6 (55.4%),0.4 - 0.5 (31.5%)
