Date,Open,High,Low,Close,Volume
2006-06-07,14.6273,14.7486,14.4991,14.5129,16086604
2006-06-08,14.33,14.3946,13.9912,14.3578,27740530
2006-06-09,14.5209,14.5349,14.0816,14.1889,13780843
2006-06-12,14.1889,14.1959,13.7853,13.8421,15328525
2006-06-13,13.6999,13.8848,13.5458,13.6641,19255064
2006-06-14,13.8141,13.9056,13.524,13.7148,22645347
2006-06-15,14.1044,14.4791,14.1044,14.4285,16340380
2006-06-16,14.2049,14.2754,13.9484,14.1253,13141804
2006-06-19,14.6074,14.6273,14.1253,14.2098,13907517
2006-06-20,14.2049,14.3092,14.0378,14.1809,11998750
2006-06-21,14.1253,14.4076,14.1253,14.2674,14567197
2006-06-22,14.0607,14.0816,13.8141,13.8421,17725758
2006-06-23,13.8848,13.9285,13.7635,13.7853,9756185
2006-06-26,14.0328,14.1313,13.9344,14.0895,9086049
2006-06-27,14.1461,14.1809,13.8351,13.8559,9049146
2006-06-28,13.7565,13.7933,13.3182,13.5309,24761944
2006-06-29,13.6641,14.0816,13.5389,14.0538,23159686
2006-06-30,14.3668,14.4573,14.2674,14.33,15552895
2006-07-03,14.4573,14.507,14.337,14.4573,4345163
2006-07-05,14.1889,14.2376,14.1044,14.1751,9832533
2006-07-06,14.1114,14.2883,14.1044,14.2049,7642985
2006-07-07,14.0378,14.0468,13.7565,13.8231,15472309
2006-07-10,13.7993,13.9216,13.6452,13.7227,15410386
2006-07-11,13.67,13.9554,13.6164,13.8848,13759634
2006-07-12,13.7705,13.7993,13.517,13.5667,11803364
2006-07-13,13.3033,13.5081,13.19,13.2416,18023081
2006-07-14,13.2416,13.2774,13.0499,13.1353,15520943
2006-07-17,12.8948,13.0787,12.8948,13.0359,14219966
2006-07-18,13.2685,13.347,13.0269,13.2506,17344599
2006-07-19,13.4107,13.8768,13.3897,13.67,25539955
2006-07-20,13.7993,14.0816,13.7148,13.999,38476904
2006-07-21,13.9056,13.9056,13.4891,13.5667,17732970
2006-07-24,13.7496,14.0328,13.7496,13.9623,11529371
2006-07-25,14.013,14.0895,13.8351,14.005,9305044
2006-07-26,13.7496,13.8917,13.6582,13.8559,14408709
2006-07-27,13.8231,13.9216,13.7068,13.7635,7947237
2006-07-28,13.8141,14.1313,13.7436,14.0756,9707410
2006-07-31,14.0756,14.1044,13.9912,14.0378,6404923
2006-08-01,13.9344,13.9344,13.685,13.848,8490841
2006-08-02,13.7635,13.9344,13.7307,13.8351,8916393
2006-08-03,13.67,13.9344,13.6382,13.8917,7626303
2006-08-04,14.0975,14.1461,13.8351,13.8848,6963374
2006-08-07,13.7784,13.848,13.7227,13.8351,4816101
2006-08-08,13.7933,13.9484,13.6999,13.7635,7775316
2006-08-09,14.1313,14.2883,14.0328,14.0378,12550416
2006-08-10,14.005,14.1461,13.9285,14.1114,8713936
2006-08-11,13.8848,13.9344,13.7993,13.8848,7103907
2006-08-14,13.9484,14.1889,13.9404,14.0378,5804766
2006-08-15,14.3162,14.6998,14.3162,14.662,15662607
2006-08-16,14.8469,15.1441,14.8469,15.0934,13299444
2006-08-17,15.1163,15.2783,14.9383,15.0586,7920513
2006-08-18,15.0438,15.1014,14.9016,15.1014,4664400
2006-08-21,15.0736,15.1302,15.0298,15.0815,4591585
2006-08-22,15.0378,15.2336,15.0169,15.1441,5201075
2006-08-23,15.0378,15.0736,14.7554,14.8469,10294421
2006-08-24,14.7624,14.7843,14.6123,14.7843,7040846
2006-08-25,14.5985,14.662,14.5577,14.5985,6067448
2006-08-28,14.7256,14.9255,14.6998,14.839,5409892
2006-08-29,14.9255,14.9383,14.6352,14.9095,18307396
2006-08-30,15.0169,15.0248,14.7764,14.7982,16344197
2006-08-31,14.8599,14.8668,14.671,14.7694,10485564
2006-09-01,14.5915,14.7256,14.4493,14.6074,11808312
2006-09-05,14.2953,14.4016,14.1959,14.3738,12989117
2006-09-06,13.9912,13.9912,13.7565,13.7853,23316762
2006-09-07,13.6313,13.7933,13.5667,13.6234,14161860
2006-09-08,13.4603,13.6522,13.4245,13.6452,15519673
2006-09-11,13.5458,13.7357,13.4305,13.6452,13492003
2006-09-12,13.7933,14.0378,13.7933,14.013,24312353
2006-09-13,13.9484,14.1313,13.9056,14.1114,17461944
2006-09-14,13.7307,13.8629,13.6313,13.7227,17245208
2006-09-15,13.6641,13.6641,13.4753,13.517,17144689
2006-09-18,13.2416,13.4395,13.2347,13.3759,22628384
2006-09-19,13.3808,13.3957,13.1721,13.3262,11906717
2006-09-20,13.4107,13.5607,13.3957,13.524,13067017
2006-09-21,13.7357,13.8231,13.6024,13.6999,16921874
2006-09-22,13.7784,13.8063,13.6582,13.7148,10784582
2006-09-25,13.6522,13.9702,13.6074,13.9007,15250626
2006-09-26,13.8063,13.9056,13.7496,13.8291,16629926
2006-09-27,13.8917,14.1173,13.8559,13.9554,17358031
2006-09-28,14.1531,14.2098,14.013,14.0756,19935807
2006-09-29,13.9404,14.0816,13.9007,13.9285,15238325
2006-10-02,13.8231,13.9762,13.8231,13.8699,9019880
2006-10-03,13.7496,14.005,13.7227,13.9285,10910127
2006-10-04,13.7436,13.9554,13.7227,13.9404,22276771
2006-10-05,13.8559,13.8629,13.6641,13.8291,20950913
2006-10-06,13.685,13.8231,13.67,13.7705,8979305
2006-10-09,13.7227,13.8559,13.678,13.8291,13204719
2006-10-10,13.9216,14.0269,13.9056,14.02,12787791
2006-10-11,14.0538,14.345,14.0378,14.2247,18704814
2006-10-12,14.2525,14.4573,14.2049,14.4016,14553484
2006-10-13,14.2953,14.33,14.1889,14.2883,11552557
2006-10-16,14.2585,14.3738,14.1671,14.33,17640932
2006-10-17,14.1601,14.1671,13.9404,14.0607,25305829
2006-10-18,14.1393,14.3162,13.848,14.0538,39759076
2006-10-19,13.4802,13.7436,13.4753,13.685,55824614
2006-10-20,13.7784,13.7993,13.685,13.7148,16563053
2006-10-23,13.7357,13.8848,13.6999,13.8351,14790717
2006-10-24,13.6582,13.7436,13.5946,13.7227,17217500
2006-10-25,13.6164,13.7496,13.5866,13.7307,19734059
2006-10-26,13.999,14.005,13.8351,13.9344,21916251
2006-10-27,14.1044,14.1114,13.9126,13.9344,15146144
2006-10-30,13.9344,14.1461,13.9285,14.0895,20047639
2006-10-31,14.0378,14.0895,13.999,14.0607,17253270
2006-11-01,14.013,14.013,13.8351,13.8421,12638918
2006-11-02,13.7933,13.848,13.6939,13.8291,8249080
2006-11-03,13.7565,13.7933,13.5946,13.678,11013335
2006-11-06,13.7784,13.8848,13.7565,13.8351,18062385
2006-11-07,14.005,14.0607,13.8768,13.9056,12711448
2006-11-08,13.8063,13.9285,13.7565,13.9007,19626892
2006-11-09,14.0269,14.0269,13.7227,13.7933,26163721
2006-11-10,13.8291,13.9344,13.7436,13.9056,11144111
2006-11-13,13.9126,13.999,13.8848,13.9702,12527933
2006-11-14,14.0676,14.1173,13.9007,14.1044,14216291
2006-11-15,14.1531,14.3032,14.1393,14.2525,16277606
2006-11-16,14.1671,14.2376,14.0756,14.1751,15880614
2006-11-17,13.9912,14.1173,13.9484,14.0975,9469327
2006-11-20,14.0378,14.1959,14.0269,14.1114,9311548
2006-11-21,14.2049,14.4285,14.2049,14.3868,18578422
2006-11-22,14.8102,14.8539,14.7336,14.7624,24695496
2006-11-24,14.7256,14.8171,14.7058,14.8022,5519037
2006-11-27,14.5427,14.5915,14.2883,14.3668,19123864
2006-11-28,14.1601,14.2247,14.0816,14.2098,20601281
2006-11-29,14.3092,14.3738,14.3032,14.3668,17329472
2006-11-30,14.2436,14.3578,14.1889,14.3032,10355069
2006-12-01,14.1531,14.1959,14.0378,14.1173,19819308
2006-12-04,14.0676,14.1889,14.0676,14.1253,9530685
2006-12-05,14.2953,14.5289,14.2674,14.4722,21337869
2006-12-06,14.3578,14.5427,14.33,14.507,14404325
2006-12-07,14.5427,14.6074,14.3668,14.3738,9632197
2006-12-08,14.3221,14.4921,14.2674,14.4493,11456280
2006-12-11,14.5577,14.6074,14.4791,14.507,18059840
2006-12-12,14.4841,14.4991,14.345,14.4136,21937600
2006-12-13,14.4653,14.4991,14.3738,14.4493,20701519
2006-12-14,14.3668,14.5349,14.337,14.5349,9487143
2006-12-15,14.5627,14.5775,14.352,14.3868,12390939
2006-12-18,14.4841,14.5349,14.33,14.3868,9080676
2006-12-19,14.337,14.4921,14.3162,14.4493,7895772
2006-12-20,14.4354,14.4791,14.3221,14.4016,14858438
2006-12-21,14.4076,14.4791,14.2436,14.4076,14611308
2006-12-22,14.4573,14.4791,14.2049,14.2883,9044906
2006-12-26,14.2883,14.352,14.2247,14.3032,4974585
2006-12-27,14.4016,14.5427,14.3946,14.4991,6510818
2006-12-28,14.5129,14.5349,14.4016,14.4921,6446347
2006-12-29,14.4136,14.5497,14.3738,14.3738,6096006
2007-01-03,14.5915,14.7694,14.5427,14.6123,16442598
2007-01-04,14.507,14.8539,14.4991,14.7982,14283023
2007-01-05,14.0756,14.1253,13.9285,14.0328,52905262
2007-01-08,13.999,14.013,13.8559,13.8917,17891173
2007-01-09,13.8629,13.8699,13.6939,13.7068,20972263
2007-01-10,13.517,13.524,13.347,13.4951,31734930
2007-01-11,13.6234,13.8231,13.5946,13.7148,26923921
2007-01-12,13.7068,13.8351,13.6024,13.7853,22140622
2007-01-16,14.0269,14.1461,14.005,14.0378,23354932
2007-01-17,14.0756,14.1601,14.0269,14.0378,14831293
2007-01-18,14.0756,14.1313,13.9623,14.1173,20016534
2007-01-19,13.9484,14.3032,13.9484,14.2376,37905731
2007-01-22,14.1461,14.1959,14.013,14.0328,19111422
2007-01-23,13.9912,14.1959,13.9702,14.1114,27923477
2007-01-24,14.2247,14.4493,14.1461,14.2953,43608278
2007-01-25,15.2336,15.2495,14.7486,14.9315,89505918
2007-01-26,15.0815,15.2982,15.0378,15.2644,35282147
2007-01-29,15.1232,15.2495,15.0874,15.1362,29079113
2007-01-30,15.3201,15.499,15.2913,15.4622,23568842
2007-01-31,15.4622,15.6659,15.3986,15.6321,17916055
2007-02-01,15.6521,15.7306,15.5884,15.6451,16159840
2007-02-02,15.4692,15.6451,15.4552,15.6103,14434722
2007-02-05,15.6659,15.7147,15.5745,15.6391,10019436
2007-02-06,15.7027,15.7306,15.5119,15.6242,11947289
2007-02-07,15.6242,15.6659,15.5258,15.6103,21964888
2007-02-08,15.489,15.6391,15.4354,15.6103,12984450
2007-02-09,15.5258,15.5536,15.2913,15.3757,20406317
2007-02-12,15.4194,15.4492,15.334,15.4056,13694226
2007-02-13,15.5188,15.7862,15.5188,15.7306,18124716
2007-02-14,15.9154,16.2683,15.9154,16.2395,27650029
2007-02-15,16.2056,16.2971,16.148,16.2266,13405338
2007-02-16,16.2335,16.4174,16.2126,16.3657,17278576
2007-02-20,16.2892,16.3369,16.1689,16.2614,14376474
2007-02-21,16.1282,16.2554,16.0844,16.1848,13838947
2007-02-22,16.155,16.1689,16.0566,16.155,14563097
2007-02-23,16.1122,16.2395,16.0914,16.155,20781116
2007-02-26,16.1689,16.2892,16.0914,16.2892,13867759
2007-02-27,15.823,15.9214,15.2077,15.4692,24367917
2007-02-28,15.4115,15.5119,15.2495,15.4414,18850434
2007-03-01,15.0169,15.2783,14.8757,15.2286,25395199
2007-03-02,15.0089,15.1084,14.9255,14.9533,23300642
2007-03-05,14.7058,15.0656,14.6898,14.8668,19145353
2007-03-06,15.172,15.2137,15.0378,15.172,17995652
2007-03-07,15.159,15.3419,15.1232,15.2137,8522226
2007-03-08,15.3061,15.5119,15.2982,15.3757,12041589
2007-03-09,15.4264,15.483,15.2843,15.3201,13312874
2007-03-12,15.3201,15.3847,15.2495,15.2982,10739057
2007-03-13,15.2425,15.3568,15.0169,15.0656,12953984
2007-03-14,14.9891,15.1163,14.8102,15.0874,13209064
2007-03-15,15.1084,15.3628,15.0736,15.3201,12535429
2007-03-16,15.505,15.5745,15.4056,15.4552,12683876
2007-03-19,15.7097,15.7236,15.5884,15.6759,12006527
2007-03-20,15.489,15.7097,15.4194,15.66,14582466
2007-03-21,15.8518,16.1968,15.7027,16.1689,14063318
2007-03-22,16.4025,16.4243,16.1968,16.2395,18197403
2007-03-23,16.2614,16.3329,16.148,16.2474,15718310
2007-03-26,16.2395,16.2395,15.9989,16.1758,15208635
2007-03-27,16.1202,16.148,15.9641,16.0775,10976385
2007-03-28,15.9502,15.9841,15.7862,15.8588,14374495
2007-03-29,16.2126,16.2743,16.0695,16.1968,13066028
2007-03-30,16.155,16.2832,16.1282,16.2126,11283797
2007-04-02,16.0973,16.1122,15.9443,16.0566,17831427
2007-04-03,16.155,16.3249,16.0844,16.2395,15148548
2007-04-04,16.5366,16.5426,16.3817,16.5108,16342699
2007-04-05,16.65,16.7573,16.5944,16.65,12896326
2007-04-09,16.7633,16.7773,16.5029,16.65,11776446
2007-04-10,16.7067,16.8557,16.6719,16.7921,15163161
2007-04-11,16.8279,16.8408,16.5029,16.5366,15815330
2007-04-12,16.5366,16.65,16.4303,16.6082,22953717
2007-04-13,16.7633,16.8915,16.6361,16.8279,11472134
2007-04-16,16.97,17.1023,16.9552,16.9969,16698863
2007-04-17,17.0098,17.0247,16.8706,16.9194,12947943
2007-04-18,16.8349,16.975,16.7007,16.8846,18642700
2007-04-19,17.4701,17.5694,17.4004,17.4362,33184461
2007-04-20,17.6828,17.8457,17.5416,17.7185,25451128
2007-04-23,17.5962,17.6896,17.5694,17.6052,10658904
2007-04-24,17.7821,17.7961,17.6132,17.7463,14106123
2007-04-25,17.8597,17.9799,17.7961,17.9302,11175727
2007-04-26,18.0784,18.2145,18.0078,18.1658,13941063
2007-04-27,18.0714,18.135,17.965,18.1072,10715832
2007-04-30,17.965,18.1002,17.8597,17.8597,13635052
2007-05-01,17.8735,17.9431,17.7463,17.9163,8602644
2007-05-02,18.1867,18.3049,18.1658,18.1867,13408746
2007-05-03,18.0584,18.2483,18.0018,18.135,13380732
2007-05-04,17.9431,18.0226,17.8527,17.959,10930562
2007-05-07,17.8597,17.9093,17.7185,17.7254,16239977
2007-05-08,17.626,17.626,17.4979,17.5694,20352779
2007-05-09,17.5416,17.7742,17.5337,17.7742,13561421
2007-05-10,17.633,17.7046,17.2732,17.292,14637319
2007-05-11,17.5495,17.7334,17.4979,17.7334,11418670
2007-05-14,18.5465,18.5465,18.2841,18.3626,26693729
2007-05-15,18.4182,18.6866,18.4044,18.6101,22558132
2007-05-16,18.9212,18.9639,18.7443,18.8566,10774785
2007-05-17,18.8,18.8924,18.6956,18.795,9419596
2007-05-18,18.9917,19.1697,18.9491,19.124,16598436
2007-05-21,19.1966,19.2094,19.0405,19.0763,18146553
2007-05-22,18.9073,18.9073,18.6578,18.6956,14524287
2007-05-23,18.7294,18.8646,18.6509,18.6657,9252786
2007-05-24,18.78,18.8079,18.469,18.5733,14716744
2007-05-25,18.8486,18.9143,18.7722,18.8646,10938335
2007-05-29,18.8924,18.9351,18.6797,18.7214,7996081
2007-05-30,18.9212,19.2542,18.8924,19.2094,15917002
2007-05-31,19.451,19.4987,19.2542,19.3675,24646295
2007-06-01,19.4788,19.946,19.459,19.94,19428960
2007-06-04,20.0175,20.2004,20.0106,20.1587,13843021
2007-06-05,20.2084,20.2282,19.8257,20.0385,12159077
2007-06-06,20.1239,20.1736,19.8804,19.9599,8313088
2007-06-07,19.94,20.0801,19.4858,19.5712,17211985
2007-06-08,19.6855,19.933,19.6349,19.8406,15075337
2007-06-11,19.9042,20.1169,19.8536,20.0245,10650264
2007-06-12,19.6219,19.7273,19.451,19.451,13507838
2007-06-13,19.6349,19.9182,19.6071,19.8674,11405237
2007-06-14,19.9251,20.265,19.9251,20.2154,10500057
2007-06-15,20.4708,20.596,20.3704,20.5195,11131815
2007-06-18,20.5682,20.5762,20.2154,20.265,7307909
2007-06-19,20.2432,20.271,20.0037,20.2362,10992411
2007-06-20,20.61,20.6478,19.94,20.0106,25328725
2007-06-21,19.6269,19.8406,19.4987,19.8038,18415340
2007-06-22,19.8476,19.8804,19.5434,19.6349,10535078
2007-06-25,19.5434,19.7492,19.4232,19.5146,13551416
2007-06-26,19.6777,19.6855,19.4093,19.451,9186180
2007-06-27,19.3943,19.6071,19.3467,19.5633,8785332
2007-06-28,19.8178,19.94,19.7492,19.777,15402183
2007-06-29,19.9887,19.9967,19.7631,19.8804,12153451
2007-07-02,19.946,20.2282,19.933,20.1935,9839610
2007-07-03,20.591,20.6756,20.5484,20.603,6715744
2007-07-05,20.4141,20.4857,20.1587,20.285,10677189
2007-07-06,20.4003,20.5324,20.3426,20.4549,7400358
2007-07-09,20.4141,20.617,20.3853,20.5324,6276272
2007-07-10,20.4777,20.61,20.3426,20.3555,8699637
2007-07-11,20.3704,20.4629,20.3148,20.4141,13834425
2007-07-12,20.9856,21.2203,20.8724,21.1835,20910259
2007-07-13,21.4171,21.4379,21.092,21.1557,11868312
2007-07-16,21.2053,21.3048,21.0503,21.1119,8821863
2007-07-17,21.2123,21.3813,21.1497,21.271,9654414
2007-07-18,21.1059,21.1557,20.7809,21.0284,15315019
2007-07-19,21.0831,21.2203,21.0434,21.0434,10000342
2007-07-20,20.9509,20.9788,20.6308,20.7094,10050888
2007-07-23,20.5543,20.61,20.4549,20.5116,9978763
2007-07-24,20.4331,20.5195,20.0743,20.1935,11869442
2007-07-25,20.2362,20.271,19.8118,19.9112,17807528
2007-07-26,19.3615,19.6219,19.1398,19.5991,31189074
2007-07-27,19.952,20.3426,19.451,19.777,20290152
2007-07-30,20.3008,20.3426,20.0801,20.2154,17243067
2007-07-31,20.4708,20.6308,20.1587,20.2572,14483823
2007-08-01,19.9887,20.3008,19.7631,20.0961,24232221
2007-08-02,21.6238,21.8902,21.4538,21.8544,44335658
2007-08-03,21.5313,21.7014,20.8237,20.9718,29637754
2007-08-06,21.1695,21.3813,20.929,21.3376,20214438
2007-08-07,21.0831,21.3744,20.767,21.0503,20149319
2007-08-08,21.5592,22.0333,21.5165,21.7848,22709707
2007-08-09,21.3276,21.595,20.8942,20.9578,18184085
2007-08-10,20.8237,21.2352,20.61,21.1497,20912369
2007-08-13,21.5383,21.8276,21.4887,21.5592,15043785
2007-08-14,21.5661,21.6149,21.0642,21.1059,12889042
2007-08-15,20.6895,20.9926,20.3426,20.4072,20790570
2007-08-16,20.0881,20.271,19.3467,20.0881,29663852
2007-08-17,20.9082,21.0434,20.4271,20.7749,21802439
2007-08-20,21.1279,21.1557,20.6388,20.9509,16078827
2007-08-21,20.8873,21.2123,20.8525,21.0066,13378476
2007-08-22,21.5871,21.7014,21.4747,21.595,19133759
2007-08-23,21.5383,21.5533,21.1059,21.3196,12533696
2007-08-24,21.5731,21.9051,21.5383,21.9051,9579039
2007-08-27,21.8425,21.9489,21.7431,21.7789,8192097
2007-08-28,21.6646,21.7342,21.1765,21.2282,8400780
2007-08-29,22.2599,22.7609,22.2301,22.7609,20698125
2007-08-30,22.9945,23.236,22.739,22.9667,28115328
2007-08-31,23.4348,23.4408,23.1854,23.2569,9997804
2007-09-04,23.244,23.8861,23.2132,23.7649,11496939
2007-09-05,23.7509,23.7649,23.3126,23.6038,15768074
2007-09-06,23.9368,24.3046,23.8364,24.1982,24277436
2007-09-07,24.069,24.2181,23.7797,24.0074,12664931
2007-09-10,24.4875,24.5501,23.8364,24.0849,14574831
2007-09-11,24.4507,24.6127,24.3522,24.4665,20647651
2007-09-12,23.9368,24.0143,23.7599,23.8155,20539427
2007-09-13,24.0401,24.0481,23.8582,23.9636,14087635
2007-09-14,23.909,23.9418,23.6943,23.7867,11379014
2007-09-17,24.3453,24.4149,23.9924,24.1267,16007935
2007-09-18,24.4745,25.4784,24.3244,25.4198,22429978
2007-09-19,25.704,26.207,25.6961,25.873,29421340
2007-09-20,25.9863,26.3133,25.8522,26.0221,15217261
2007-09-21,26.215,26.2855,25.9715,26.207,13090910
2007-09-24,25.9933,26.0708,25.7448,25.8601,12320729
2007-09-25,25.7806,26.1474,25.718,26.0858,13304110
2007-09-26,26.5668,26.7279,26.3611,26.4744,17811632
2007-09-27,26.8422,26.9197,26.6384,26.8352,11660006
2007-09-28,26.8858,26.9048,26.6106,26.8282,17171127
2007-10-01,25.9863,27.0409,25.9863,26.8491,33766402
2007-10-02,26.3133,26.5182,26.1274,26.3681,17945465
2007-10-03,26.05,26.1632,25.8442,25.9237,16239718
2007-10-04,25.4278,25.7736,25.2161,25.704,19270330
2007-10-05,25.9863,26.0708,25.7398,25.8392,22848225
2007-10-08,25.4854,25.6474,25.4,25.6345,9223185
2007-10-09,25.3642,25.6345,25.2091,25.6037,25597916
2007-10-10,25.8392,26.0927,25.7398,25.9715,18545764
2007-10-11,26.8918,27.2248,26.4674,26.524,24935273
2007-10-12,26.1921,26.3959,26.1274,26.3839,21224189
2007-10-15,26.1782,26.1921,25.6037,25.7736,13502465
2007-10-16,25.5421,25.726,24.8125,24.9755,38343168
2007-10-17,25.386,25.9645,25.1803,25.8392,26899321
2007-10-18,26.9128,26.9644,26.4187,26.6235,53956345
2007-10-19,26.5887,26.5956,25.9317,26.0161,24560876
2007-10-22,26.0161,26.4038,25.9377,26.3889,14187997
2007-10-23,26.9346,27.2248,26.7507,27.209,20705280
2007-10-24,27.3869,27.4853,26.7934,27.4853,21729916
2007-10-25,27.4305,27.7059,27.3391,27.6542,15799673
2007-10-26,28.2228,28.2437,27.8331,27.9892,19871338
2007-10-29,27.7904,28.2367,27.6284,28.2287,17072134
2007-10-30,27.8481,28.0806,27.7427,27.8968,16515549
2007-10-31,27.6711,28.187,27.6284,28.0945,13708738
2007-11-01,28.1164,28.1164,27.5011,27.5638,14273691
2007-11-02,27.7337,28.1513,27.5489,28.0886,15992021
2007-11-05,27.8481,28.0886,27.7129,27.9326,17186171
2007-11-06,28.7088,29.1342,28.6462,29.0706,19582983
2007-11-07,29.494,29.8628,28.8749,28.9503,20201240
2007-11-08,28.8241,28.8589,27.3093,28.349,25420232
2007-11-09,27.6144,27.6542,26.7577,26.8352,28763575
2007-11-12,26.7358,26.857,25.9167,26.0788,26462121
2007-11-13,26.8054,27.522,26.6891,27.4445,22231343
2007-11-14,27.9326,27.9674,27.1245,27.2168,18396991
2007-11-15,26.9276,27.3093,26.7089,26.9276,16478227
2007-11-16,27.1732,27.2676,26.5589,27.1324,18737390
2007-11-19,27.4853,27.5548,26.8988,27.0479,11451173
2007-11-20,28.009,28.009,26.8422,27.4853,19154349
2007-11-21,27.1105,27.1732,26.2209,26.6731,16658457
2007-11-23,27.1463,27.4445,27.034,27.3461,5772804
2007-11-26,27.7835,27.9037,26.9913,27.0051,12982135
2007-11-27,26.8491,27.0051,26.4674,27.0051,17446968
2007-11-28,27.5996,28.5041,27.5996,28.3341,18937489
2007-11-29,27.9892,28.4623,27.9454,28.3062,13156561
2007-11-30,28.5617,28.6392,27.698,27.8203,15780078
2007-12-03,28.2993,28.7088,28.2576,28.4623,17164174
2007-12-04,27.6622,27.692,27.2736,27.528,26374957
2007-12-05,27.6482,28.0995,27.3729,27.522,20615094
2007-12-06,27.6423,27.6711,27.1185,27.5846,20826202
2007-12-07,27.9037,28.0518,27.5846,27.9326,14123939
2007-12-10,28.2764,28.4991,28.1513,28.2764,8541921
2007-12-11,28.4842,28.5249,27.4227,27.5926,12390419
2007-12-12,28.349,28.4266,27.8481,27.9732,15210911
2007-12-13,27.4853,27.684,26.9644,27.4505,14192777
2007-12-14,26.702,27.0966,26.6165,26.7209,12844360
2007-12-17,26.0996,26.1564,25.549,25.6265,18640650
2007-12-18,25.6892,25.9237,25.039,25.8034,18744209
2007-12-19,25.7965,26.1156,25.6265,25.8323,15042267
2007-12-20,26.1474,26.8143,26.1474,26.6295,22421823
2007-12-21,27.2168,27.5638,27.1622,27.2536,20658257
2007-12-24,27.522,27.5429,27.1543,27.2318,4887123
2007-12-26,27.1622,27.4644,26.879,27.4575,8094270
2007-12-27,27.8481,27.861,27.2467,27.3729,14957117
2007-12-28,27.7129,27.7546,27.3521,27.4017,12743239
2007-12-31,27.3014,27.3729,26.9644,27.1543,8170244
2008-01-02,27.1185,27.1463,26.2408,26.4535,16952533
2008-01-03,26.9426,27.0479,26.4535,26.9773,14466380
2008-01-04,26.3055,26.3055,25.2797,25.4496,23045315
2008-01-07,25.5629,25.6265,24.1893,24.5292,27417681
2008-01-08,25.0948,25.5202,24.1982,24.2469,26738227
2008-01-09,24.1833,24.3046,23.3831,24.1893,32820123
2008-01-10,23.9418,24.8195,23.7947,24.6425,31889824
2008-01-11,24.5928,24.7975,23.7241,23.9228,33082568
2008-01-14,25.2091,25.2717,24.8195,24.9954,22017537
2008-01-15,25.2091,25.2289,24.5073,24.7359,18524332
2008-01-16,24.566,24.889,23.8235,24.1395,29246734
2008-01-17,24.1267,24.2896,23.1366,23.3831,30380493
2008-01-18,23.5551,23.7599,22.7967,23.0581,28147643
2008-01-22,21.2541,22.5919,20.8664,22.422,30677514
2008-01-23,21.3892,23.1506,20.9509,22.9379,82286946
2008-01-24,24.4665,25.88,24.389,25.8034,72444859
2008-01-25,25.7608,25.8899,24.72,24.8125,44230271
2008-01-28,24.2678,24.6127,24.0909,24.4587,22134422
2008-01-29,24.2469,24.6067,23.9636,24.5133,21467598
2008-01-30,24.728,25.6176,24.5501,25.0182,28508449
2008-01-31,24.8761,26.2985,24.7975,26.2696,33980491
2008-02-01,26.2487,26.6961,26.05,26.6106,22332487
