Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2020-11-24,9.75,9.75,9.744000434875488,9.744000434875488,900,0,0.0,,,,,,기간 부족,기간 부족,기간 부족,기간 부족
2020-11-25,9.744000434875488,9.744000434875488,9.744000434875488,9.744000434875488,100,0,0.0,,,,,,기간 부족,기간 부족,기간 부족,기간 부족
2020-11-27,9.800000190734863,9.819999694824219,9.800000190734863,9.819999694824219,4500,0,0.0,,,,,100.0,9.8 - 9.9 (81.8%),9.8 - 9.9 (81.8%),9.8 - 9.9 (81.8%),9.8 - 9.9 (81.8%)
2020-11-30,9.819999694824219,10.800000190734863,9.720000267028809,9.949999809265137,53300,0,0.0,,,,,100.0,9.9 - 10.0 (90.6%),9.9 - 10.0 (90.6%),9.9 - 10.0 (90.6%),9.9 - 10.0 (90.6%)
2020-12-01,9.873000144958496,9.970000267028809,9.873000144958496,9.970000267028809,2000,0,0.0,,,,,100.0,9.9 - 10.0 (91.0%),9.9 - 10.0 (91.0%),9.9 - 10.0 (91.0%),9.9 - 10.0 (91.0%)
2020-12-02,10.109999656677246,10.109999656677246,9.970000267028809,10.050000190734863,78500,0,0.0,,,,,100.0,10.0 - 10.1 (56.4%),10.0 - 10.1 (56.4%),10.0 - 10.1 (56.4%),10.0 - 10.1 (56.4%)
2020-12-03,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,1200,0,0.0,,,,,100.0,10.0 - 10.1 (56.7%),10.0 - 10.1 (56.7%),10.0 - 10.1 (56.7%),10.0 - 10.1 (56.7%)
2020-12-04,10.039999961853027,10.1850004196167,9.989999771118164,10.0600004196167,84100,0,0.0,,,,,100.0,10.0 - 10.1 (72.9%),10.0 - 10.1 (72.9%),10.0 - 10.1 (72.9%),10.0 - 10.1 (72.9%)
2020-12-07,10.100000381469727,10.25,10.050000190734863,10.199999809265137,187700,0,0.0,,,,,100.0,10.1 - 10.2 (45.5%),10.1 - 10.2 (45.5%),10.1 - 10.2 (45.5%),10.1 - 10.2 (45.5%)
2020-12-08,10.119999885559082,10.199999809265137,9.899999618530273,10.1899995803833,14300,0,0.0,,,,,97.15,10.1 - 10.2 (47.4%),10.1 - 10.2 (47.4%),10.1 - 10.2 (47.4%),10.1 - 10.2 (47.4%)
2020-12-09,10.210000038146973,11.390000343322754,10.199999809265137,10.300000190734863,213500,0,0.0,,,,,97.87,10.3 - 10.4 (33.4%),10.3 - 10.4 (33.4%),10.3 - 10.4 (33.4%),10.3 - 10.4 (33.4%)
